translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-2D7D4CA5F80A,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.357962164052935,55.56987115956392,10.0,0.0,0.0,100.0,47.98195833090421,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2E23424B05D0,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,48.931491575817645,58.60257680872151,10.0,0.0,0.0,100.0,49.38351709613479,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2E63216A5C03,foreign_pitcher,regular_foreign_pitcher,23.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,52.68010697837113,54.301288404360754,10.0,0.0,0.0,100.0,49.24534884568297,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2F04A0D20888,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,39.556491575817645,64.09316154608523,15.0,0.0,0.0,100.0,48.66241328047572,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2F5A2AD9D42E,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,46.24628344895937,49.64321110009911,15.0,0.0,0.0,100.0,46.72237363726462,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2FDCEE50342F,foreign_pitcher,regular_foreign_pitcher,34.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,55.64915758176412,10.0,0.0,0.0,100.0,46.301412289395444,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-31F449AF15DC,foreign_pitcher,regular_foreign_pitcher,33.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,61.13974231912785,10.0,0.0,0.0,100.0,49.346506442021806,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-34CA38220E1D,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,48.65213082259663,45.0,0.0,0.0,100.0,47.974603567889,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-357198D33330,foreign_pitcher,regular_foreign_pitcher,24.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,23.456790123456788,82.55744594941821,33.40132225607394,35.0,0.0,0.0,100.0,47.77672908841007,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-359AA865DD65,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,17.901234567901234,62.72385974786591,36.614543185405424,75.0,100.0,0.0,100.0,48.95497110368821,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-35BF7132B1DD,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,68.30525272547077,45.0,0.0,0.0,100.0,52.88788404360753,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3679842DECAB,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,39.556491575817645,50.69375619425173,15.0,0.0,0.0,100.0,45.31256194251735,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-36DD65E5DC37,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,45.71457981111176,58.26560951437066,10.0,0.0,0.0,100.0,48.49504733137061,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-37053D721E22,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,52.12863639013584,55.19326065411299,10.0,0.0,0.0,100.0,49.33047426106221,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3860DDB99503,foreign_pitcher,regular_foreign_pitcher,39.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,False,40.0,46.52201874307701,51.30822596630327,30.0,0.0,0.0,100.0,47.95756117734507,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-38E55B90E52B,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,23.662551440329217,76.21279880254663,26.783516254940103,75.0,100.0,0.0,100.0,51.59784419647045,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-38F4E89FE37E,foreign_pitcher,regular_foreign_pitcher,23.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,63.16154608523291,10.0,0.0,0.0,100.0,49.85195738354807,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-390DD431E97D,foreign_pitcher,regular_foreign_pitcher,34.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,40.75134451699411,48.81070366699703,15.0,0.0,0.0,100.0,45.14051204599778,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-39597062B8B2,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,58.26560951437066,10.0,0.0,0.0,100.0,46.95552527254708,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3A6266F4B063,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,44.224224625429954,45.24281466798811,15.0,0.0,0.0,100.0,45.11675982335451,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3B2389275E87,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,40.0,46.24628344895937,38.42418235877106,45.0,0.0,0.0,100.0,45.4176164519326,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3BADF65CF958,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,51.028806584362144,23.06899937598649,57.539429088817926,10.0,0.0,0.0,100.0,45.96074909150975,watch,research_proxy_needs_manual_review,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3C3413CC0B5A,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,41.56378600823045,43.52325979762386,43.452630033403075,75.0,100.0,0.0,100.0,52.963108260225866,watch,research_proxy_needs_manual_review,risk_review_needed,damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3EC1489B2D51,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,39.556491575817645,58.24578790882062,10.0,0.0,0.0,100.0,46.950569871159566,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3FE02D53A22C,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,47.740336967294354,10.0,0.0,0.0,100.0,45.99665510406343,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-40D0AB0DC917,foreign_pitcher,regular_foreign_pitcher,37.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,58.286724625429954,63.91476709613479,10.0,0.0,0.0,100.0,53.050372930391184,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4103EBCDC24F,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,46.24628344895937,59.593657086223985,10.0,0.0,0.0,100.0,48.95998513379584,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4128F1D93E8F,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,40.0,58.01098933131231,62.76511397423192,15.0,0.0,0.0,100.0,52.94402582638606,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-414B20001B6F,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,40.0,45.0514305077829,53.88503468780971,10.0,0.0,0.0,100.0,47.23411629889815,watch,research_proxy_needs_manual_review,missing_or_stale_milb_context_review,availability_gate_failed_or_unknown|milb_context_gap|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-4157155E8877,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,62.757201646090536,35.199498989846646,57.10651461945372,35.0,0.0,0.0,100.0,53.65366389615225,watch,research_proxy_needs_manual_review,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
