source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,throws,bats,nationality,nationality_source,asian_league_history_gate,asian_quota_nationality_gate,contract_status_gate,new_signing_cost_gate,availability_bucket,asian_quota_feasibility_bucket,club_control_risk_flag,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
NPB,d,Chunichi Dragons,97,"Higuchi, Seishu",seishu higuchi,Infielders,Infielder,"Nov. 17, 1998",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,25,"Ishikawa, Takaya",takaya ishikawa,Infielders,Infielder,"Jun. 22, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,63,"Itayama, Yutaro",yutaro itayama,Infielders,Infielder,"Mar. 27, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,31,"Mori, Shunta",shunta mori,Infielders,Infielder,"Dec. 25, 2006",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,5,"Muramatsu, Kaito",kaito muramatsu,Infielders,Infielder,"Jan. 6, 2001",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,95,"Rodriguez, Christian",christian rodriguez,Infielders,Infielder,"Mar. 31, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,23,"Sano, Miguel",miguel sano,Infielders,Infielder,"May 11, 1993",R,R,Dominican Republic,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,56,"Shimpo, Mao",mao shimpo,Infielders,Infielder,"Nov. 29, 2003",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,3,"Takahashi, Shuhei",shuhei takahashi,Infielders,Infielder,"Jan. 18, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,2,"Tanaka, Mikiya",mikiya tanaka,Infielders,Infielder,"Nov. 28, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,45,"Tsuchida, Ryuku",ryuku tsuchida,Infielders,Infielder,"Dec. 30, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,0,"Tsujimoto, Rintaro",rintaro tsujimoto,Infielders,Infielder,"Aug. 11, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,60,"Yamamoto, Yasuhiro",yasuhiro yamamoto,Infielders,Infielder,"Oct. 10, 1993",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,42,"Bright, Kenta",kenta bright,Outfielders,Outfielder,"May 7, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,57,"Hanada, Asahi",asahi hanada,Outfielders,Outfielder,"Apr. 23, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,55,"Hosokawa, Seiya",seiya hosokawa,Outfielders,Outfielder,"Aug. 4, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,44,"Kawagoe, Seiji",seiji kawagoe,Outfielders,Outfielder,"Jun. 30, 1993",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,67,"Noto, Kiramu",kiramu noto,Outfielders,Outfielder,"May 15, 2007",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,0,"Oda, Gouki",gouki oda,Outfielders,Outfielder,"Aug. 3, 2000",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,8,"Ohshima, Yohei",yohei ohshima,Outfielders,Outfielder,"Nov. 9, 1985",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,1,"Okabayashi, Yuki",yuki okabayashi,Outfielders,Outfielder,"Feb. 22, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,51,"Uebayashi, Seiji",seiji uebayashi,Outfielders,Outfielder,"Aug. 1, 1995",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,66,"Ukai, Kosuke",kosuke ukai,Outfielders,Outfielder,"May 30, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,24,"Vosler, Jason",jason vosler,Outfielders,Outfielder,"Sep. 6, 1993",R,L,United States of America,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,28,"Abreu, Albert",albert abreu,Pitchers,Pitcher,"Sep. 26, 1995",R,L,Dominican Republic,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,64,"Arima, Keito",keito arima,Pitchers,Pitcher,"Sep. 20, 2006",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,54,"Fujishima, Kento",kento fujishima,Pitchers,Pitcher,"May 8, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,34,"Fuku, Hiroto",hiroto fuku,Pitchers,Pitcher,"Jun. 16, 1992",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,36,"Fukuda, Konosuke",konosuke fukuda,Pitchers,Pitcher,"Aug. 11, 2005",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,13,"Hashimoto, Yuki",yuki hashimoto,Pitchers,Pitcher,"Jan. 8, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,32,"Itoh, Mao",mao itoh,Pitchers,Pitcher,"Nov. 19, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,21,"Kanemaru, Yumeto",yumeto kanemaru,Pitchers,Pitcher,"Feb. 1, 2003",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,41,"Katsuno, Akiyoshi",akiyoshi katsuno,Pitchers,Pitcher,"Jun. 12, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,70,"Kondo, Ren",ren kondo,Pitchers,Pitcher,"Sep. 22, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,14,"Kusaka, Sho",sho kusaka,Pitchers,Pitcher,"Nov. 21, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,68,"Makino, Kenshin",kenshin makino,Pitchers,Pitcher,"Sep. 19, 1999",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,38,"Matsuba, Takahiro",takahiro matsuba,Pitchers,Pitcher,"Aug. 14, 1990",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,29,"Matsukihira, Yuta",yuta matsukihira,Pitchers,Pitcher,"Feb. 24, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,90,"Matsuyama, Shinya",shinya matsuyama,Pitchers,Pitcher,"Jun. 23, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,91,"Mejia, Humberto",humberto mejia,Pitchers,Pitcher,"Mar. 3, 1997",R,R,Panama,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,69,"Miura, Mizuki",mizuki miura,Pitchers,Pitcher,"Sep. 2, 1999",L,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,93,"Muller, Kyle",kyle muller,Pitchers,Pitcher,"Oct. 7, 1997",L,R,United States of America,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,26,"Nakachi, Reia",reia nakachi,Pitchers,Pitcher,"Feb. 15, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,d,Chunichi Dragons,11,"Nakanishi, Masaki",masaki nakanishi,Pitchers,Pitcher,"Dec. 18, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
